state,constituency,candidate,party,total_votes,year,vote_share,vote_margin,swing_votes,total_constituency_votes,voter_turnout,turnout_impact,winner,winner_party,prev_winner_party,incumbent
Andhra Pradesh,Amalapuram,VIJAYA CHAKRAVARTHY PANTHAGADA,Republican Party of India (Khobragade),2867,2014,0.127885224,0,,2241854,0.127885224,0.999921811,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,Vaddi Winston Churchill,IND,1684,2014,0.075116399,513,-1.280986205,2241854,0.075116399,0.999866891,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,VADDI WINSTON CHURCHILL,Independent,1684,2014,0.075116399,0,-0.674567366,2241854,0.075116399,0.999866891,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,Yalangi Ramesh,IND,1171,2014,0.052233553,61,-0.022882846,2241854,0.052233553,0.999808589,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,YALANGI RAMESH,Independent,1171,2014,0.052233553,0,-0.022882846,2241854,0.052233553,0.999808589,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,Kasi Chandramouli,IND,1110,2014,0.049512591,248,-0.002720962,2241854,0.049512591,0.999798072,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,KASI CHANDRAMOULI,Independent,1110,2014,0.049512591,0,-0.002720962,2241854,0.049512591,0.999798072,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,Undru Gani Raju,IND,862,2014,0.038450318,0,-0.011062273,2241854,0.038450318,0.999739992,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,UNDRU GANI RAJU,Independent,862,2014,0.038450318,38,-0.011062273,2241854,0.038450318,0.999739992,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,Bhaskara Rao Bunga,IND,824,2014,0.036755293,199,-0.001695026,2241854,0.036755293,0.999728004,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,BHASKARA RAO BUNGA,Independent,824,2014,0.036755293,0,-0.001695026,2241854,0.036755293,0.999728004,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,Kommu Satyavathi,IND,625,2014,0.027878711,625,-0.008876582,2241854,0.027878711,0.999641432,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,KOMMU SATYAVATHI,Independent,625,2014,0.027878711,0,-0.008876582,2241854,0.027878711,0.999641432,0,TDP,TDP,0
Andhra Pradesh,Amalapuram,CHINTA ANURADHA,Yuvajana Sramika Rythu Congress Party,485958,2019,39.41600866,39795,18.27408773,1232895,39.41600866,0.999999746,1,Yuvajana Sramika Rythu Congress Party,TDP,0
Andhra Pradesh,Amalapuram,GANTI HARISH MADHUR (BALAYOGI),Telugu Desam,446163,2019,36.18823987,190846,9.667913395,1232895,36.18823987,0.999999724,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,D M R SEKHAR,Janasena Party,255317,2019,20.70873838,238849,,1232895,20.70873838,0.999999517,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,NOTA,None of the Above,16468,2019,1.335717965,4934,1.061792901,1232895,1.335717965,0.999992513,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,AYYAJI VEMA MANEPALLI,Bharatiya Janata Party,11534,2019,0.935521679,3647,-0.307927746,1232895,0.935521679,0.999989311,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,JANGA GOUTHAM,Indian National Congress,7887,2019,0.639713844,5112,0.09632431,1232895,0.639713844,0.999984368,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,REVU SUDHAKAR,Independent,2775,2019,0.225079995,821,0.197201284,1232895,0.225079995,0.999955573,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,MORTHA SIVA RAMA KRISHNA,Pyramid Party of India,1954,2019,0.15848876,150,-0.044914316,1232895,0.15848876,0.999936908,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,MURALIKRISHNA KANDERI,India Praja Bandhu Party,1804,2019,0.146322274,573,,1232895,0.146322274,0.999931662,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,PANTHAGADA VIJAYA CHAKRAVARTHY,Republican Party of India (Khobragade),1804,2019,0.146322274,0,0.01843705,1232895,0.146322274,0.999931662,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram,CHELLE RAJANI,Jana Jagruti Party,1231,2019,0.099846297,1231,,1232895,0.099846297,0.999899856,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Amalapuram (SC),G M HARISH (BALAYOGI),Telugu Desam,796981,2024,61.25411765,342196,,1301106,61.25411765,0.999999837,1,Telugu Desam,,0
Andhra Pradesh,Amalapuram (SC),RAPAKA VARAPRASADA RAO,Yuvajana Sramika Rythu Congress Party,454785,2024,34.95372399,439703,,1301106,34.95372399,0.999999714,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),GOUTHAM JANGA,Indian National Congress,15082,2024,1.159167662,1564,,1301106,1.159167662,0.999991373,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),NOTA,None of the Above,13518,2024,1.038962237,8130,,1301106,1.038962237,0.999990375,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),DORABABU YALLA,Bahujan Samaj Party,5388,2024,0.414109227,1647,,1301106,0.414109227,0.999975852,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),KATRU NAGA BABU,Telugu Nava Garjana Party,3741,2024,0.287524614,764,,1301106,0.287524614,0.999965222,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),VADDI LALITH KUMAR,Independent,2977,2024,0.228805339,866,,1301106,0.228805339,0.999956297,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),MAKEY DAVY PRASAD,Independent,2111,2024,0.162246581,366,-0.066558758,1301106,0.162246581,0.999938369,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),GUDE VENKATESWARULU,Independent,1745,2024,0.134116667,873,-0.028129914,1301106,0.134116667,0.999925444,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),RAMESH JILLELLA,Jatiya Jana Sena Party,872,2024,0.067019905,132,,1301106,0.067019905,0.999850813,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),YALANGI RAMESH,Jaibhim Rao Bharat Party,740,2024,0.05687469,14,,1301106,0.05687469,0.999824206,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),GIDDI JNANA PRAKASA RAO,Republican Party of India,726,2024,0.055798682,7,,1301106,0.055798682,0.999820816,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),MATHA KRISHNA,Pyramid Party of India,719,2024,0.055260678,84,,1301106,0.055260678,0.999819072,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),YADLA RAJESH,Liberation Congress Party,635,2024,0.048804632,54,,1301106,0.048804632,0.999795143,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),KAPA KALYAN,Republican Party of India (A),581,2024,0.044654317,76,,1301106,0.044654317,0.999776108,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Amalapuram (SC),PATHURI RAMESH,Peoples Party of India (Democratic),505,2024,0.038813133,505,,1301106,0.038813133,0.999742422,0,Telugu Desam,Telugu Desam,0
Andhra Pradesh,Anakapalle,C.M.RAMESH,Bharatiya Janata Party,762069,2024,57.5002339,296530,,1325332,57.5002339,0.999999826,1,Bharatiya Janata Party,,0
Andhra Pradesh,Anakapalle,BUDI MUTYALA NAIDU,Yuvajana Sramika Rythu Congress Party,465539,2024,35.12621743,439304,,1325332,35.12621743,0.999999715,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,NOTA,None of the Above,26235,2024,1.979504004,584,,1325332,1.979504004,0.999994948,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,VEGI VENKATESH,Indian National Congress,25651,2024,1.935439573,6494,,1325332,1.935439573,0.999994833,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,PALAKA SREERAMA MURTHY,Bahujan Samaj Party,19157,2024,1.44544914,15155,,1325332,1.44544914,0.999993082,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,VANKAYALA RAMACHANDRA RAO,Independent,4002,2024,0.301962074,150,,1325332,0.301962074,0.999966884,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,LOVARAJU SIDDHA,Independent,3852,2024,0.290644156,295,-0.011317919,1325332,0.290644156,0.999965595,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,KRISHNA SWAROOP VADLAMURI,Dalita Bahujana Party,3557,2024,0.268385582,433,,1325332,0.268385582,0.999962742,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,GARA SURYA RAO,Independent,3124,2024,0.235714523,505,-0.054929633,1325332,0.235714523,0.999957578,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,APPALA RAJU NAMMI,Bharatha Chaitanya Yuvajana Party,2619,2024,0.197610863,435,,1325332,0.197610863,0.999949398,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,NAGESWARA RAO PETLA,Independent,2184,2024,0.164788898,271,-0.070925625,1325332,0.164788898,0.99993932,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,ADARI SARAT CHANDRA,Jai Bharat National Party,1913,2024,0.144341191,322,,1325332,0.144341191,0.999930725,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,VIJAYA LAKSHMI KARRI,Pyramid Party of India,1591,2024,0.120045392,15,,1325332,0.120045392,0.999916705,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,DR. THUMMAPALA HARI SHANKAR,Independent,1576,2024,0.118913601,375,-0.045875298,1325332,0.118913601,0.999915912,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,JUNNURI J SRINIVAS,Independent,1201,2024,0.090618803,139,-0.028294797,1325332,0.090618803,0.99988966,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalle,APPALANAIDU TUMMAGUNTA,Independent,1062,2024,0.080130865,1062,-0.010487938,1325332,0.080130865,0.99987522,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Andhra Pradesh,Anakapalli,Chalapathirao Pappala,TDP,385406,2004,49.27797511,15414,,782106,49.27797511,0.999999797,1,TDP,Telugu Desam,0
Andhra Pradesh,Anakapalli,Nanda Gopal Gandham,INC,369992,2004,47.30714251,343284,,782106,47.30714251,0.999999789,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Sadaram Appala Raju,BSP,26708,2004,3.414882382,26708,,782106,3.414882382,0.999997072,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Sabbam Hari,Indian National Congress,369968,2009,35.29710329,52912,-9.605874494,1048154,35.29710329,0.999999717,1,Indian National Congress,TDP,0
Andhra Pradesh,Anakapalli,Nookarapu Surya Prakasa Rao,Telugu Desam,317056,2009,30.24899013,22873,-22.50167297,1048154,30.24899013,0.999999669,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Allu Aravind,Praja Rajyam Party,294183,2009,28.06677263,275690,,1048154,28.06677263,0.999999644,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Appa Rao Kirla,Bharatiya Janata Party,18493,2009,1.764339973,6171,-13.85615681,1048154,1.764339973,0.999994332,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Nanda Gopal Gandham,Independent,12322,2009,1.17559061,2344,1.130973175,1048154,1.17559061,0.999991494,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Pulamarasetti Venkata Ramana,Pyramid Party Of India,9978,2009,0.951959349,760,,1048154,0.951959349,0.999989495,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Pathala Satya Rao,Independent,9218,2009,0.87945092,2254,-0.296139689,1048154,0.87945092,0.999988629,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Venkata Ramana Babu Pilla,Bahujan Samaj Party,6964,2009,0.664406185,386,,1048154,0.664406185,0.999984949,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Bheemisetti Nageswararao,Rashtriya Janata Dal,6578,2009,0.627579535,3184,,1048154,0.627579535,0.999984066,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Boyina Nageswara Rao,Janata Dal (United),3394,2009,0.323807379,3394,,1048154,0.323807379,0.999969118,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anakapalli,Muttamsetti Srinivasa Rao (Avanthi),TDP,568463,2014,24.75728874,0,-24.52068637,2296144,24.75728874,0.999999596,1,TDP,Indian National Congress,0
Andhra Pradesh,Anakapalli,MUTTAMSETTI SRINIVASA RAO (AVANTHI),Telugu Desam,568463,2014,24.75728874,47932,-5.491701388,2296144,24.75728874,0.999999596,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Gudivada Amarnadh,YSRCP,520531,2014,22.669789,502761,,2296144,22.669789,0.999999559,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,GUDIVADA AMARNADH,Yuvajana Sramika Rythu Congress Party,520531,2014,22.669789,0,,2296144,22.669789,0.999999559,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Vijaya Lakshmi Thota,INC,17770,2014,0.773906166,2936,-46.53323634,2296144,0.773906166,0.999987079,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,VIJAYA LAKSHMI THOTA,Indian National Congress,17770,2014,0.773906166,0,-34.52319712,2296144,0.773906166,0.999987079,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Karanam Tirupathi Rao,BSP,14834,2014,0.646039621,6230,-2.76884276,2296144,0.646039621,0.999984521,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,KARANAM TIRUPATHI RAO,Bahujan Samaj Party,14834,2014,0.646039621,0,-0.018366563,2296144,0.646039621,0.999984521,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,None Of The Above,NOTA,8604,2014,0.374715175,2343,,2296144,0.374715175,0.999973314,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,None of the Above,None of the Above,8604,2014,0.374715175,0,,2296144,0.374715175,0.999973314,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Kondaraju Jampana,JaSPa,6261,2014,0.272674536,755,,2296144,0.272674536,0.999963328,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,KONDARAJU JAMPANA,Jai Samaikyandhra Party,6261,2014,0.272674536,0,,2296144,0.272674536,0.999963328,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Vadlamuri Krishna Swaroop,DABAP,5506,2014,0.239793323,2278,,2296144,0.239793323,0.999958299,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,VADLAMURI KRISHNA SWAROOP,Dalita Bahujana Party,5506,2014,0.239793323,0,,2296144,0.239793323,0.999958299,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Appalaraju Sadaram,IND,3228,2014,0.140583517,353,,2296144,0.140583517,0.999928873,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,APPALARAJU SADARAM,Independent,3228,2014,0.140583517,0,-0.738867403,2296144,0.140583517,0.999928873,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Sarisa Leela Prasanna Kumari,PPOI,2875,2014,0.125209917,2875,,2296144,0.125209917,0.99992014,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,SARISA LEELA PRASANNA KUMARI,Pyramid Party of India,2875,2014,0.125209917,0,,2296144,0.125209917,0.99992014,0,TDP,TDP,0
Andhra Pradesh,Anakapalli,Dr.Beesetti Venkata Satyavathi,Yuvajana Sramika Rythu Congress Party,586226,2019,47.33389262,89192,24.66410361,1238491,47.33389262,0.999999789,1,Yuvajana Sramika Rythu Congress Party,TDP,0
Andhra Pradesh,Anakapalli,ADARI ANAND KUMAR,Telugu Desam,497034,2019,40.13222543,414446,15.37493668,1238491,40.13222543,0.999999751,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,Chintala Partha Sarathi,Janasena Party,82588,2019,6.668437639,47691,,1238491,6.668437639,0.9999985,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,NOTA,None of the Above,34897,2019,2.817703157,21621,2.442987982,1238491,2.817703157,0.999996451,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),Bharatiya Janata Party,13276,2019,1.071949655,3155,-0.692390318,1238491,1.071949655,0.999990671,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,Ruthala Srirama Murthy,Indian National Congress,10121,2019,0.817204162,5677,0.043297996,1238491,0.817204162,0.999987763,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,Vadlamuri Krishna Swaroop,Dalita Bahujana Party,4444,2019,0.358823762,679,0.119030439,1238491,0.358823762,0.999972132,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,Appala Naidu Tummagunta,Independent,3765,2019,0.303998979,1049,0.163415462,1238491,0.303998979,0.999967106,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,P.S.AJAY KUMAR,Communist Party of India (Marxist-Leninist) (Liberation),2716,2019,0.219299131,913,,1238491,0.219299131,0.999954402,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,Taadi Veera Jagadeeshwari,Pyramid Party of India,1803,2019,0.145580388,182,0.020370471,1238491,0.145580388,0.999931314,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anakapalli,K B SWAROOP,Jana Jagruti Party,1621,2019,0.130885085,1621,,1238491,0.130885085,0.999923603,0,Yuvajana Sramika Rythu Congress Party,Yuvajana Sramika Rythu Congress Party,0
Andhra Pradesh,Anantapur,Anantha Venkata Rami Reddy,INC,458925,2004,52.44048061,73404,,875135,52.44048061,0.999999809,1,INC,Telugu Desam,0
Andhra Pradesh,Anantapur,Kalava Srinivasulu,TDP,385521,2004,44.05274615,376225,,875135,44.05274615,0.999999773,0,INC,INC,0
Andhra Pradesh,Anantapur,Gaddala Nagabhushanam,BSP,9296,2004,1.062236112,2194,,875135,1.062236112,0.999990586,0,INC,INC,0
Andhra Pradesh,Anantapur,Yatham Pothalaiah,IND,7102,2004,0.811531935,870,,875135,0.811531935,0.999987678,0,INC,INC,0
Andhra Pradesh,Anantapur,K. Venkatesulu,PPOI,6232,2004,0.712118702,1813,,875135,0.712118702,0.999985958,0,INC,INC,0
Andhra Pradesh,Anantapur,A. Jagan Mohan Rao,TRS,4419,2004,0.504950665,779,,875135,0.504950665,0.999980196,0,INC,INC,0
Andhra Pradesh,Anantapur,B. S. Amarnath,IND,3640,2004,0.415935827,3640,-0.395596108,875135,0.415935827,0.999975958,0,INC,INC,0
Andhra Pradesh,Anantapur,Anantha Venkata Rami Reddy,Indian National Congress,457876,2009,45.77807816,77921,-1.69375509,1000208,45.77807816,0.999999782,1,Indian National Congress,INC,0
Andhra Pradesh,Anantapur,Kalava Srinivasulu,Telugu Desam,379955,2009,37.98759858,277908,-12.28722814,1000208,37.98759858,0.999999737,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,Mansoor,Praja Rajyam Party,102047,2009,10.20257786,85507,,1000208,10.20257786,0.99999902,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,Ambati Rama Krishna Reddy,Bharatiya Janata Party,16540,2009,1.65365604,7361,-12.22517131,1000208,1.65365604,0.999993953,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,J C Ramanjula Reddy,Independent,9179,2009,0.917709117,271,0.799489792,1000208,0.917709117,0.999989103,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,K P Narayana Swamy,Independent,8908,2009,0.890614752,2568,-0.027094364,1000208,0.890614752,0.999988772,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,Amarnath,Lok Satta Party,6340,2009,0.633868155,419,,1000208,0.633868155,0.999984224,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,Gaddala Nagabhushanam,Bahujan Samaj Party,5921,2009,0.591976869,1140,-0.406521687,1000208,0.591976869,0.999983108,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,Devella Murali,Independent,4781,2009,0.478000576,1435,-0.412614176,1000208,0.478000576,0.99997908,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,T Chandra Sekhar,Independent,3346,2009,0.334530418,114,-0.143470158,1000208,0.334530418,0.999970108,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,G Hari,Pyramid Party Of India,3232,2009,0.323132788,1149,,1000208,0.323132788,0.999969054,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,Krushnapuram Gayathri Devi,Communist Party Of India (Marxist-Leninist) (Liberation),2083,2009,0.208256683,2083,,1000208,0.208256683,0.999951985,0,Indian National Congress,Indian National Congress,0
Andhra Pradesh,Anantapur,J.C. Divakar Reddi,TDP,610288,2014,25.24773509,3779,-18.80501106,2417199,25.24773509,0.999999604,1,TDP,Indian National Congress,0
Andhra Pradesh,Anantapur,J.C. DIVAKAR REDDI,Telugu Desam,606509,2014,25.09139711,58212,-12.89620147,2417199,25.09139711,0.999999601,0,TDP,TDP,0
